Lab,Drug for Plate,Worm Species,Worm Strain from plate,Worm strain thaw date,Plate_Title,Age at Death,Dead,Censor,Plate Position,scanner name,Compound_Conc,Conc_units,Trial,LogDeath,Experiment type,Plate_Trial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_2,22.7443,1,0,A::1,FRIGG,0,μM,9/26/16,4.629807011,ALM,JU1088_UNTREATED_0UM_2_09-26-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_2,23.088,1,0,A::1,FRIGG,0,μM,9/26/16,4.629807011,ALM,JU1088_UNTREATED_0UM_2_09-26-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_2,24.4318,1,0,A::1,FRIGG,0,μM,9/26/16,4.629807011,ALM,JU1088_UNTREATED_0UM_2_09-26-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_2,25.0255,1,0,A::1,FRIGG,0,μM,9/26/16,4.629807011,ALM,JU1088_UNTREATED_0UM_2_09-26-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_2,25.963,1,0,A::1,FRIGG,0,μM,9/26/16,4.629807011,ALM,JU1088_UNTREATED_0UM_2_09-26-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_2,26.838,1,0,A::1,FRIGG,0,μM,9/26/16,4.629807011,ALM,JU1088_UNTREATED_0UM_2_09-26-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_2,27.088,1,0,A::1,FRIGG,0,μM,9/26/16,4.629807011,ALM,JU1088_UNTREATED_0UM_2_09-26-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_3,13.1269,1,0,B::0,ARES,0,μM,9/26/16,4.629807011,ALM,JU1088_UNTREATED_0UM_3_09-26-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_3,13.1269,1,0,B::0,ARES,0,μM,9/26/16,4.629807011,ALM,JU1088_UNTREATED_0UM_3_09-26-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_3,14.4707,1,0,B::0,ARES,0,μM,9/26/16,4.629807011,ALM,JU1088_UNTREATED_0UM_3_09-26-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_3,14.6269,1,0,B::0,ARES,0,μM,9/26/16,4.629807011,ALM,JU1088_UNTREATED_0UM_3_09-26-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_3,14.7207,1,0,B::0,ARES,0,μM,9/26/16,4.629807011,ALM,JU1088_UNTREATED_0UM_3_09-26-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_3,15.0957,1,0,B::0,ARES,0,μM,9/26/16,4.629807011,ALM,JU1088_UNTREATED_0UM_3_09-26-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_3,15.5019,1,0,B::0,ARES,0,μM,9/26/16,4.629807011,ALM,JU1088_UNTREATED_0UM_3_09-26-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_3,15.6894,1,0,B::0,ARES,0,μM,9/26/16,4.629807011,ALM,JU1088_UNTREATED_0UM_3_09-26-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_3,16.6582,1,0,B::0,ARES,0,μM,9/26/16,4.629807011,ALM,JU1088_UNTREATED_0UM_3_09-26-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_3,17.6269,1,0,B::0,ARES,0,μM,9/26/16,4.629807011,ALM,JU1088_UNTREATED_0UM_3_09-26-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_3,18.8144,1,0,B::0,ARES,0,μM,9/26/16,4.629807011,ALM,JU1088_UNTREATED_0UM_3_09-26-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_3,18.8144,1,0,B::0,ARES,0,μM,9/26/16,4.629807011,ALM,JU1088_UNTREATED_0UM_3_09-26-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_3,18.9394,1,0,B::0,ARES,0,μM,9/26/16,4.629807011,ALM,JU1088_UNTREATED_0UM_3_09-26-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_3,18.9707,1,0,B::0,ARES,0,μM,9/26/16,4.629807011,ALM,JU1088_UNTREATED_0UM_3_09-26-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_3,19.1894,1,0,B::0,ARES,0,μM,9/26/16,4.629807011,ALM,JU1088_UNTREATED_0UM_3_09-26-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_3,19.3769,1,0,B::0,ARES,0,μM,9/26/16,4.629807011,ALM,JU1088_UNTREATED_0UM_3_09-26-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_3,19.3925,1,0,B::0,ARES,0,μM,9/26/16,4.629807011,ALM,JU1088_UNTREATED_0UM_3_09-26-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_3,19.6269,1,0,B::0,ARES,0,μM,9/26/16,4.629807011,ALM,JU1088_UNTREATED_0UM_3_09-26-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_3,20.1582,1,0,B::0,ARES,0,μM,9/26/16,4.629807011,ALM,JU1088_UNTREATED_0UM_3_09-26-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_3,20.6894,1,0,B::0,ARES,0,μM,9/26/16,4.629807011,ALM,JU1088_UNTREATED_0UM_3_09-26-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_3,20.7207,1,0,B::0,ARES,0,μM,9/26/16,4.629807011,ALM,JU1088_UNTREATED_0UM_3_09-26-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_3,20.8144,1,0,B::0,ARES,0,μM,9/26/16,4.629807011,ALM,JU1088_UNTREATED_0UM_3_09-26-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_3,21.2207,1,0,B::0,ARES,0,μM,9/26/16,4.629807011,ALM,JU1088_UNTREATED_0UM_3_09-26-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_3,21.4082,1,0,B::0,ARES,0,μM,9/26/16,4.629807011,ALM,JU1088_UNTREATED_0UM_3_09-26-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_3,21.6582,1,0,B::0,ARES,0,μM,9/26/16,4.629807011,ALM,JU1088_UNTREATED_0UM_3_09-26-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_3,21.9707,1,0,B::0,ARES,0,μM,9/26/16,4.629807011,ALM,JU1088_UNTREATED_0UM_3_09-26-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_3,22.5019,1,0,B::0,ARES,0,μM,9/26/16,4.629807011,ALM,JU1088_UNTREATED_0UM_3_09-26-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_3,22.6894,1,0,B::0,ARES,0,μM,9/26/16,4.629807011,ALM,JU1088_UNTREATED_0UM_3_09-26-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_3,22.7832,1,0,B::0,ARES,0,μM,9/26/16,4.629807011,ALM,JU1088_UNTREATED_0UM_3_09-26-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_3,23.4707,1,0,B::0,ARES,0,μM,9/26/16,4.629807011,ALM,JU1088_UNTREATED_0UM_3_09-26-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_3,23.5957,1,0,B::0,ARES,0,μM,9/26/16,4.629807011,ALM,JU1088_UNTREATED_0UM_3_09-26-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_3,24.4394,1,0,B::0,ARES,0,μM,9/26/16,4.629807011,ALM,JU1088_UNTREATED_0UM_3_09-26-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_3,24.8457,1,0,B::0,ARES,0,μM,9/26/16,4.629807011,ALM,JU1088_UNTREATED_0UM_3_09-26-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_1,13.0639,1,0,C::2,SHIVA,0,μM,10/3/16,4.629878303,ALM,JU1088_UNTREATED_0UM_1_10-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_1,14.3452,1,0,C::2,SHIVA,0,μM,10/3/16,4.629878303,ALM,JU1088_UNTREATED_0UM_1_10-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_1,14.6577,1,0,C::2,SHIVA,0,μM,10/3/16,4.629878303,ALM,JU1088_UNTREATED_0UM_1_10-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_1,14.6889,1,0,C::2,SHIVA,0,μM,10/3/16,4.629878303,ALM,JU1088_UNTREATED_0UM_1_10-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_1,14.8139,1,0,C::2,SHIVA,0,μM,10/3/16,4.629878303,ALM,JU1088_UNTREATED_0UM_1_10-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_1,14.8764,1,0,C::2,SHIVA,0,μM,10/3/16,4.629878303,ALM,JU1088_UNTREATED_0UM_1_10-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_1,14.8764,1,0,C::2,SHIVA,0,μM,10/3/16,4.629878303,ALM,JU1088_UNTREATED_0UM_1_10-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_1,15.0327,1,0,C::2,SHIVA,0,μM,10/3/16,4.629878303,ALM,JU1088_UNTREATED_0UM_1_10-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_1,15.2202,1,0,C::2,SHIVA,0,μM,10/3/16,4.629878303,ALM,JU1088_UNTREATED_0UM_1_10-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_1,15.3764,1,0,C::2,SHIVA,0,μM,10/3/16,4.629878303,ALM,JU1088_UNTREATED_0UM_1_10-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_1,15.6577,1,0,C::2,SHIVA,0,μM,10/3/16,4.629878303,ALM,JU1088_UNTREATED_0UM_1_10-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_1,15.7202,1,0,C::2,SHIVA,0,μM,10/3/16,4.629878303,ALM,JU1088_UNTREATED_0UM_1_10-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_1,15.8452,1,0,C::2,SHIVA,0,μM,10/3/16,4.629878303,ALM,JU1088_UNTREATED_0UM_1_10-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_1,16.0327,1,0,C::2,SHIVA,0,μM,10/3/16,4.629878303,ALM,JU1088_UNTREATED_0UM_1_10-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_1,16.1577,1,0,C::2,SHIVA,0,μM,10/3/16,4.629878303,ALM,JU1088_UNTREATED_0UM_1_10-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_1,16.2202,1,0,C::2,SHIVA,0,μM,10/3/16,4.629878303,ALM,JU1088_UNTREATED_0UM_1_10-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_1,16.2514,1,0,C::2,SHIVA,0,μM,10/3/16,4.629878303,ALM,JU1088_UNTREATED_0UM_1_10-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_1,16.3139,1,0,C::2,SHIVA,0,μM,10/3/16,4.629878303,ALM,JU1088_UNTREATED_0UM_1_10-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_1,16.3452,1,0,C::2,SHIVA,0,μM,10/3/16,4.629878303,ALM,JU1088_UNTREATED_0UM_1_10-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_1,16.6264,1,0,C::2,SHIVA,0,μM,10/3/16,4.629878303,ALM,JU1088_UNTREATED_0UM_1_10-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_1,16.8452,1,0,C::2,SHIVA,0,μM,10/3/16,4.629878303,ALM,JU1088_UNTREATED_0UM_1_10-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_1,16.8764,1,0,C::2,SHIVA,0,μM,10/3/16,4.629878303,ALM,JU1088_UNTREATED_0UM_1_10-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_1,16.8764,1,0,C::2,SHIVA,0,μM,10/3/16,4.629878303,ALM,JU1088_UNTREATED_0UM_1_10-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_1,17.0014,1,0,C::2,SHIVA,0,μM,10/3/16,4.629878303,ALM,JU1088_UNTREATED_0UM_1_10-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_1,17.7514,1,0,C::2,SHIVA,0,μM,10/3/16,4.629878303,ALM,JU1088_UNTREATED_0UM_1_10-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_1,17.7514,1,0,C::2,SHIVA,0,μM,10/3/16,4.629878303,ALM,JU1088_UNTREATED_0UM_1_10-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_1,18.2514,1,0,C::2,SHIVA,0,μM,10/3/16,4.629878303,ALM,JU1088_UNTREATED_0UM_1_10-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_1,18.5952,1,0,C::2,SHIVA,0,μM,10/3/16,4.629878303,ALM,JU1088_UNTREATED_0UM_1_10-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_1,19.1264,1,0,C::2,SHIVA,0,μM,10/3/16,4.629878303,ALM,JU1088_UNTREATED_0UM_1_10-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_1,20.0014,1,0,C::2,SHIVA,0,μM,10/3/16,4.629878303,ALM,JU1088_UNTREATED_0UM_1_10-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_1,20.3764,1,0,C::2,SHIVA,0,μM,10/3/16,4.629878303,ALM,JU1088_UNTREATED_0UM_1_10-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. ELEGANS,JU1088,09/02/2016,JU1088_UNTREATED_0UM_1,20.5952,1,0,C::2,SHIVA,0,μM,10/3/16,4.629878303,ALM,JU1088_UNTREATED_0UM_1_10-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. BRIGGSAE,JU1264,09/02/2016,JU1264_UNTREATED_0UM_1,14.9427,1,0,B::3,HERA,0,μM,9/19/16,4.629735707,ALM,JU1264_UNTREATED_0UM_1_09-19-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. BRIGGSAE,JU1264,09/02/2016,JU1264_UNTREATED_0UM_1,15.9427,1,0,B::3,HERA,0,μM,9/19/16,4.629735707,ALM,JU1264_UNTREATED_0UM_1_09-19-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. BRIGGSAE,JU1264,09/02/2016,JU1264_UNTREATED_0UM_1,19.0208,1,0,B::3,HERA,0,μM,9/19/16,4.629735707,ALM,JU1264_UNTREATED_0UM_1_09-19-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. BRIGGSAE,JU1264,09/02/2016,JU1264_UNTREATED_0UM_1,19.5365,1,0,B::3,HERA,0,μM,9/19/16,4.629735707,ALM,JU1264_UNTREATED_0UM_1_09-19-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. BRIGGSAE,JU1264,09/02/2016,JU1264_UNTREATED_0UM_1,20.1458,1,0,B::3,HERA,0,μM,9/19/16,4.629735707,ALM,JU1264_UNTREATED_0UM_1_09-19-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. BRIGGSAE,JU1264,09/02/2016,JU1264_UNTREATED_0UM_1,21.4583,1,0,B::3,HERA,0,μM,9/19/16,4.629735707,ALM,JU1264_UNTREATED_0UM_1_09-19-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. BRIGGSAE,JU1264,09/02/2016,JU1264_UNTREATED_0UM_1,21.599,1,0,B::3,HERA,0,μM,9/19/16,4.629735707,ALM,JU1264_UNTREATED_0UM_1_09-19-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. BRIGGSAE,JU1264,09/02/2016,JU1264_UNTREATED_0UM_1,24.974,1,0,B::3,HERA,0,μM,9/19/16,4.629735707,ALM,JU1264_UNTREATED_0UM_1_09-19-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. BRIGGSAE,JU1264,09/02/2016,JU1264_UNTREATED_0UM_1,28.0677,1,0,B::3,HERA,0,μM,9/19/16,4.629735707,ALM,JU1264_UNTREATED_0UM_1_09-19-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. BRIGGSAE,JU1264,09/02/2016,JU1264_UNTREATED_0UM_1,28.3802,1,0,B::3,HERA,0,μM,9/19/16,4.629735707,ALM,JU1264_UNTREATED_0UM_1_09-19-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. BRIGGSAE,JU1264,09/02/2016,JU1264_UNTREATED_0UM_2,13.3684,1,0,A::3,DEVI,0,μM,9/19/16,4.629735707,ALM,JU1264_UNTREATED_0UM_2_09-19-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. BRIGGSAE,JU1264,09/02/2016,JU1264_UNTREATED_0UM_2,15.5559,1,0,A::3,DEVI,0,μM,9/19/16,4.629735707,ALM,JU1264_UNTREATED_0UM_2_09-19-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. BRIGGSAE,JU1264,09/02/2016,JU1264_UNTREATED_0UM_2,16.8059,1,0,A::3,DEVI,0,μM,9/19/16,4.629735707,ALM,JU1264_UNTREATED_0UM_2_09-19-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. BRIGGSAE,JU1264,09/02/2016,JU1264_UNTREATED_0UM_2,18.2122,1,0,A::3,DEVI,0,μM,9/19/16,4.629735707,ALM,JU1264_UNTREATED_0UM_2_09-19-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. BRIGGSAE,JU1264,09/02/2016,JU1264_UNTREATED_0UM_2,19.4934,1,0,A::3,DEVI,0,μM,9/19/16,4.629735707,ALM,JU1264_UNTREATED_0UM_2_09-19-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. BRIGGSAE,JU1264,09/02/2016,JU1264_UNTREATED_0UM_2,19.8372,1,0,A::3,DEVI,0,μM,9/19/16,4.629735707,ALM,JU1264_UNTREATED_0UM_2_09-19-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. BRIGGSAE,JU1264,09/02/2016,JU1264_UNTREATED_0UM_2,26.7434,1,0,A::3,DEVI,0,μM,9/19/16,4.629735707,ALM,JU1264_UNTREATED_0UM_2_09-19-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. BRIGGSAE,JU1264,09/02/2016,JU1264_UNTREATED_0UM_2,30.6497,1,0,A::3,DEVI,0,μM,9/19/16,4.629735707,ALM,JU1264_UNTREATED_0UM_2_09-19-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. BRIGGSAE,JU1264,09/02/2016,JU1264_UNTREATED_0UM_2,32.1497,1,0,A::3,DEVI,0,μM,9/19/16,4.629735707,ALM,JU1264_UNTREATED_0UM_2_09-19-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRISCOLL,UNTREATED,C. BRIGGSAE,JU1264,09/02/2016,JU1264_UNTREATED_0UM_2,32.1497,1,0,A::3,DEVI,0,μM,9/19/16,4.629735707,ALM,JU1264_UNTREATED_0UM_2_09-19-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
